,time,pblh(m)
3647,2020-12-26,1504.3544
3648,2020-12-27,743.0804
3649,2020-12-28,469.49036
3650,2020-12-29,1659.8219
3651,2020-12-30,816.4402
3652,2020-12-31,779.5045
3653,2021-01-01,539.02625
3654,2021-01-02,1196.1614
3655,2021-01-03,357.1488
3656,2021-01-04,1117.0333
3657,2021-01-05,786.68066
3658,2021-01-06,1522.9929
3659,2021-01-07,1154.4456
3660,2021-01-08,621.6755
3661,2021-01-09,1173.5184
3662,2021-01-10,838.1775
3663,2021-01-11,366.4408
3664,2021-01-12,714.83936
3665,2021-01-13,670.3359
3666,2021-01-14,832.3089
3667,2021-01-15,1030.4226
3668,2021-01-16,1428.313
3669,2021-01-17,1656.4545
3670,2021-01-18,2081.438
3671,2021-01-19,2045.4441
3672,2021-01-20,2122.6648
3673,2021-01-21,1096.0531
3674,2021-01-22,1953.9918
3675,2021-01-23,1877.4067
3676,2021-01-24,1131.6559
3677,2021-01-25,680.4103
3678,2021-01-26,389.8662
3679,2021-01-27,1157.2332
3680,2021-01-28,1538.3002
3681,2021-01-29,2092.1973
3682,2021-01-30,1451.983
3683,2021-01-31,666.42346
3684,2021-02-01,759.0494
3685,2021-02-02,1312.7018
3686,2021-02-03,1516.5375
3687,2021-02-04,968.02
3688,2021-02-05,2268.059
3689,2021-02-06,2286.4963
3690,2021-02-07,1324.1455
3691,2021-02-08,1094.7815
3692,2021-02-09,766.77637
3693,2021-02-10,1188.2877
3694,2021-02-11,882.24084
3695,2021-02-12,717.3335
3696,2021-02-13,531.4949
3697,2021-02-14,507.53137
3698,2021-02-15,408.5968
3699,2021-02-16,913.7356
3700,2021-02-17,1161.4878
3701,2021-02-18,614.19305
3702,2021-02-19,934.6669
3703,2021-02-20,1918.4869
3704,2021-02-21,1481.4237
3705,2021-02-22,622.0178
3706,2021-02-23,2204.4338
3707,2021-02-24,1131.3624
3708,2021-02-25,1326.2974
3709,2021-02-26,1274.4093
3710,2021-02-27,645.0031
3711,2021-02-28,450.70398
3712,2021-03-01,2079.7263
3713,2021-03-02,2294.7612
3714,2021-03-03,1401.5132
3715,2021-03-04,1984.8508
3716,2021-03-05,2265.076
3717,2021-03-06,2170.7383
3718,2021-03-07,1861.7083
3719,2021-03-08,1005.5301
3720,2021-03-09,2076.0095
3721,2021-03-10,791.0332
3722,2021-03-11,1599.4313
3723,2021-03-12,1559.476
3724,2021-03-13,1282.8209
3725,2021-03-14,2697.9333
3726,2021-03-15,1653.6669
3727,2021-03-16,742.4217
3728,2021-03-17,724.22906
3729,2021-03-18,411.92236
3730,2021-03-19,1481.8639
3731,2021-03-20,1165.987
3732,2021-03-21,1225.5532
3733,2021-03-22,1046.1211
3734,2021-03-23,1029.5913
3735,2021-03-24,354.60583
3736,2021-03-25,903.0254
3737,2021-03-26,2303.2217
3738,2021-03-27,1238.3663
3739,2021-03-28,1479.712
3740,2021-03-29,1910.1731
3741,2021-03-30,1499.7631
3742,2021-03-31,885.56635
3743,2021-04-01,2255.9307
3744,2021-04-02,2859.0261
3745,2021-04-03,1605.74
3746,2021-04-04,2414.5293
3747,2021-04-05,1458.4385
3748,2021-04-06,1959.2247
3749,2021-04-07,1993.1647
3750,2021-04-08,1115.2239
3751,2021-04-09,564.1633
3752,2021-04-10,805.1667
3753,2021-04-11,1933.5985
3754,2021-04-12,633.8528
3755,2021-04-13,1276.1699
3756,2021-04-14,686.08325
3757,2021-04-15,2211.1826
3758,2021-04-16,2126.5283
3759,2021-04-17,1587.3518
3760,2021-04-18,2029.4032
3761,2021-04-19,1183.9352
3762,2021-04-20,2474.1934
3763,2021-04-21,1915.8949
3764,2021-04-22,2742.3389
3765,2021-04-23,2056.9368
3766,2021-04-24,1615.7655
3767,2021-04-25,2054.4426
3768,2021-04-26,1394.9598
3769,2021-04-27,1745.7548
3770,2021-04-28,2158.4143
3771,2021-04-29,1827.7194
3772,2021-04-30,2958.0586
3773,2021-05-01,2157.6318
3774,2021-05-02,1776.7605
3775,2021-05-03,1146.9631
3776,2021-05-04,1575.7124
3777,2021-05-05,1634.6918
3778,2021-05-06,2054.198
3779,2021-05-07,1949.248
3780,2021-05-08,2434.4824
3781,2021-05-09,1455.6509
3782,2021-05-10,1662.812
3783,2021-05-11,2490.1853
3784,2021-05-12,2197.9785
3785,2021-05-13,2683.4575
3786,2021-05-14,2551.7566
3787,2021-05-15,3215.8853
3788,2021-05-16,2131.0767
3789,2021-05-17,2084.8613
3790,2021-05-18,2526.277
3791,2021-05-19,2508.2312
3792,2021-05-20,2372.618
3793,2021-05-21,1409.3868
3794,2021-05-22,2479.035
3795,2021-05-23,2330.2173
3796,2021-05-24,708.3839
3797,2021-05-25,1197.7263
3798,2021-05-26,2807.2847
3799,2021-05-27,2592.0054
3800,2021-05-28,944.9369
3801,2021-05-29,680.06793
3802,2021-05-30,783.99084
3803,2021-05-31,1795.4421
3804,2021-06-01,1725.068
3805,2021-06-02,1547.152
3806,2021-06-03,1389.5315
3807,2021-06-04,1775.1466
3808,2021-06-05,2222.0886
3809,2021-06-06,2180.666
3810,2021-06-07,1511.109
3811,2021-06-08,1171.8068
3812,2021-06-09,943.6654
3813,2021-06-10,1276.3165
3814,2021-06-11,499.80444
3815,2021-06-12,801.1076
3816,2021-06-13,991.4944
3817,2021-06-14,1727.6599
3818,2021-06-15,1688.047
3819,2021-06-16,2327.0386
3820,2021-06-17,2014.4384
3821,2021-06-18,2047.5469
3822,2021-06-19,1320.4288
3823,2021-06-20,1625.6443
3824,2021-06-21,2110.9277
3825,2021-06-22,1491.2537
3826,2021-06-23,2447.589
3827,2021-06-24,1898.6315
3828,2021-06-25,1306.8821
3829,2021-06-26,1495.704
3830,2021-06-27,1600.605
3831,2021-06-28,1651.8085
3832,2021-06-29,1941.9124
3833,2021-06-30,2453.6533
3834,2021-07-01,1065.4875
3835,2021-07-02,1782.629
3836,2021-07-03,1707.6089
3837,2021-07-04,1668.485
3838,2021-07-05,1913.4008
3839,2021-07-06,1889.3884
3840,2021-07-07,2055.9097
3841,2021-07-08,1037.6606
3842,2021-07-09,1501.2302
3843,2021-07-10,1807.1793
3844,2021-07-11,1714.5535
3845,2021-07-12,1446.848
3846,2021-07-13,2037.6193
3847,2021-07-14,2387.1914
3848,2021-07-15,1944.162
3849,2021-07-16,2109.5095
3850,2021-07-17,2071.6082
3851,2021-07-18,1924.7957
3852,2021-07-19,1958.051
3853,2021-07-20,2071.657
3854,2021-07-21,1923.9153
3855,2021-07-22,2481.6758
3856,2021-07-23,2523.9297
3857,2021-07-24,1725.068
3858,2021-07-25,1904.5001
3859,2021-07-26,2301.119
3860,2021-07-27,2343.0303
3861,2021-07-28,2432.5264
3862,2021-07-29,2263.022
3863,2021-07-30,2423.1367
3864,2021-07-31,2287.3765
3865,2021-08-01,719.4364
3866,2021-08-02,2160.5662
3867,2021-08-03,1611.1685
3868,2021-08-04,1903.8154
3869,2021-08-05,2339.754
3870,2021-08-06,1837.1091
3871,2021-08-07,685.4475
3872,2021-08-08,2101.1956
3873,2021-08-09,1498.785
3874,2021-08-10,1867.2346
3875,2021-08-11,1942.597
3876,2021-08-12,1994.9741
3877,2021-08-13,2109.1182
3878,2021-08-14,1637.8706
3879,2021-08-15,1080.5013
3880,2021-08-16,591.30554
3881,2021-08-17,829.76587
3882,2021-08-18,1093.9012
3883,2021-08-19,1371.9257
3884,2021-08-20,697.4781
3885,2021-08-21,1236.5569
3886,2021-08-22,772.44934
3887,2021-08-23,1495.7529
3888,2021-08-24,1436.529
3889,2021-08-25,1499.7631
3890,2021-08-26,1222.3256
3891,2021-08-27,1613.9071
3892,2021-08-28,1082.9465
3893,2021-08-29,792.9405
3894,2021-08-30,1405.2299
3895,2021-08-31,751.17566
3896,2021-09-01,975.5025
3897,2021-09-02,1521.3302
3898,2021-09-03,1795.1487
3899,2021-09-04,1596.0079
3900,2021-09-05,494.7672
3901,2021-09-06,2422.5986
3902,2021-09-07,2356.2349
3903,2021-09-08,1527.7856
3904,2021-09-09,1316.3208
3905,2021-09-10,2098.6038
3906,2021-09-11,1967.9297
3907,2021-09-12,1414.7174
3908,2021-09-13,1529.7906
3909,2021-09-14,1552.727
3910,2021-09-15,1843.7113
3911,2021-09-16,935.15594
3912,2021-09-17,531.4459
3913,2021-09-18,1139.4318
3914,2021-09-19,1339.5995
3915,2021-09-20,1452.7655
3916,2021-09-21,1118.2559
3917,2021-09-22,1166.6228
3918,2021-09-23,1529.8396
3919,2021-09-24,1586.0802
3920,2021-09-25,1623.4436
3921,2021-09-26,2101.4402
3922,2021-09-27,1141.2902
3923,2021-09-28,1680.7112
3924,2021-09-29,1524.9491
3925,2021-09-30,1884.3024
3926,2021-10-01,1399.1168
3927,2021-10-02,1364.6388
3928,2021-10-03,1559.1825
3929,2021-10-04,1404.2518
3930,2021-10-05,492.02856
3931,2021-10-06,445.3733
3932,2021-10-07,1051.354
3933,2021-10-08,1040.8884
3934,2021-10-09,1115.8596
3935,2021-10-10,831.47754
3936,2021-10-11,865.2708
3937,2021-10-12,517.6548
3938,2021-10-13,581.0355
3939,2021-10-14,1286.5377
3940,2021-10-15,966.6996
3941,2021-10-16,1230.346
3942,2021-10-17,2528.918
3943,2021-10-18,2196.0222
3944,2021-10-19,1603.9305
3945,2021-10-20,1375.4468
3946,2021-10-21,1123.9778
3947,2021-10-22,1538.5936
3948,2021-10-23,1377.0117
3949,2021-10-24,1222.0321
3950,2021-10-25,1552.1403
3951,2021-10-26,1489.9332
3952,2021-10-27,1376.1315
3953,2021-10-28,1314.3157
3954,2021-10-29,1126.5697
3955,2021-10-30,1329.1339
3956,2021-10-31,1612.9779
3957,2021-11-01,1604.762
3958,2021-11-02,705.74304
3959,2021-11-03,2011.6018
3960,2021-11-04,1745.3146
3961,2021-11-05,1882.5907
3962,2021-11-06,1156.3528
3963,2021-11-07,887.0824
3964,2021-11-08,762.81506
3965,2021-11-09,730.2933
3966,2021-11-10,1098.645
3967,2021-11-11,911.5838
3968,2021-11-12,1183.6417
3969,2021-11-13,1598.8933
3970,2021-11-14,1294.7537
3971,2021-11-15,1770.1583
3972,2021-11-16,1315.4894
3973,2021-11-17,465.32654
3974,2021-11-18,1083.8269
3975,2021-11-19,1771.5765
3976,2021-11-20,1020.6906
3977,2021-11-21,709.4109
3978,2021-11-22,1744.9723
3979,2021-11-23,2258.4248
3980,2021-11-24,903.8568
3981,2021-11-25,365.56042
3982,2021-11-26,1848.3573
3983,2021-11-27,1393.9329
3984,2021-11-28,1667.507
3985,2021-11-29,1923.7197
3986,2021-11-30,1009.2469
3987,2021-12-01,850.9906
3988,2021-12-02,1324.0967
3989,2021-12-03,1359.5038
3990,2021-12-04,884.4905
3991,2021-12-05,647.106
3992,2021-12-06,1515.217
3993,2021-12-07,1212.6913
3994,2021-12-08,873.1934
3995,2021-12-09,1001.5688
3996,2021-12-10,505.18396
3997,2021-12-11,1350.7987
3998,2021-12-12,1425.5254
3999,2021-12-13,480.48706
4000,2021-12-14,680.8015
4001,2021-12-15,654.6374
4002,2021-12-16,548.46484
4003,2021-12-17,576.87854
4004,2021-12-18,451.193
4005,2021-12-19,1326.6886
4006,2021-12-20,861.65186
4007,2021-12-21,413.43835
4008,2021-12-22,1548.0812
4009,2021-12-23,1188.6301
4010,2021-12-24,593.16394
4011,2021-12-25,731.90717
4012,2021-12-26,1024.0161
4013,2021-12-27,491.63733
4014,2021-12-28,406.68945
4015,2021-12-29,281.10168
4016,2021-12-30,267.55505
4017,2021-12-31,632.4346
4018,2022-01-01,218.94263
4019,2022-01-02,1027.392
4020,2022-01-03,989.0936
4021,2022-01-04,663.16675
4022,2022-01-05,592.04126
4023,2022-01-06,899.2097
4024,2022-01-07,1527.1556
4025,2022-01-08,1078.9315
4026,2022-01-09,633.8338
4027,2022-01-10,2008.4369
4028,2022-01-11,1832.5311
4029,2022-01-12,557.51294
4030,2022-01-13,306.25183
4031,2022-01-14,1147.0227
4032,2022-01-15,1293.7334
4033,2022-01-16,776.2228
4034,2022-01-17,1691.7972
4035,2022-01-18,1522.788
4036,2022-01-19,643.81067
4037,2022-01-20,1135.8503
4038,2022-01-21,996.7257
4039,2022-01-22,901.9223
4040,2022-01-23,992.22003
4041,2022-01-24,1257.7339
4042,2022-01-25,1043.1619
4043,2022-01-26,1604.8558
4044,2022-01-27,1012.5416
4045,2022-01-28,540.50165
4046,2022-01-29,1342.7903
4047,2022-01-30,1229.5503
4048,2022-01-31,805.096
4049,2022-02-01,912.86475
4050,2022-02-02,685.4194
4051,2022-02-03,387.5841
4052,2022-02-04,1278.4692
4053,2022-02-05,1548.2129
4054,2022-02-06,989.3235
4055,2022-02-07,541.0074
4056,2022-02-08,1515.9375
4057,2022-02-09,879.5318
4058,2022-02-10,2527.6487
4059,2022-02-11,1904.852
4060,2022-02-12,1848.7607
4061,2022-02-13,1070.7018
4062,2022-02-14,2190.0898
4063,2022-02-15,1339.0662
4064,2022-02-16,994.151
4065,2022-02-17,1825.7266
4066,2022-02-18,1588.1664
4067,2022-02-19,2748.1975
4068,2022-02-20,1690.1421
4069,2022-02-21,772.7286
4070,2022-02-22,1324.8594
4071,2022-02-23,1833.3127
4072,2022-02-24,768.4987
4073,2022-02-25,1449.5015
4074,2022-02-26,1455.4325
4075,2022-02-27,1938.3229
4076,2022-02-28,1922.507
4077,2022-03-01,859.94586
4078,2022-03-02,1989.8164
4079,2022-03-03,1591.8445
4080,2022-03-04,1245.4581
4081,2022-03-05,1010.3347
4082,2022-03-06,1331.8938
4083,2022-03-07,1895.0131
4084,2022-03-08,1512.6731
4085,2022-03-09,534.5247
4086,2022-03-10,1075.8052
4087,2022-03-11,1213.5045
4088,2022-03-12,2265.9048
4089,2022-03-13,2330.4558
4090,2022-03-14,1318.7446
4091,2022-03-15,2188.1128
4092,2022-03-16,1548.4888
4093,2022-03-17,437.88232
4094,2022-03-18,1844.669
4095,2022-03-19,1932.9436
4096,2022-03-20,1801.589
4097,2022-03-21,2439.19
4098,2022-03-22,919.25543
4099,2022-03-23,540.9614
4100,2022-03-24,682.4309
4101,2022-03-25,2275.4219
4102,2022-03-26,3026.2168
4103,2022-03-27,2395.7422
4104,2022-03-28,3004.1943
4105,2022-03-29,1941.3573
4106,2022-03-30,1124.816
4107,2022-03-31,2024.7585
4108,2022-04-01,2574.5906
4109,2022-04-02,2030.1377
4110,2022-04-03,2084.252
4111,2022-04-04,1872.8984
4112,2022-04-05,331.76868
4113,2022-04-06,442.98572
4114,2022-04-07,702.10876
4115,2022-04-08,2636.6128
4116,2022-04-09,2560.3838
4117,2022-04-10,2120.8953
4118,2022-04-11,931.66907
4119,2022-04-12,2176.2048
4120,2022-04-13,1710.6936
4121,2022-04-14,2169.2163
4122,2022-04-15,2345.2603
4123,2022-04-16,2959.5972
4124,2022-04-17,1979.6096
4125,2022-04-18,1048.0814
4126,2022-04-19,2522.5452
4127,2022-04-20,1733.2681
4128,2022-04-21,1133.8734
4129,2022-04-22,1775.4744
4130,2022-04-23,1356.4912
4131,2022-04-24,881.141
4132,2022-04-25,882.98004
4133,2022-04-26,1072.1271
4134,2022-04-27,2440.1094
4135,2022-04-28,1781.7732
4136,2022-04-29,1719.9348
4137,2022-04-30,1568.4425
4138,2022-05-01,
4139,2022-05-02,
4140,2022-05-03,
4141,2022-05-04,
4142,2022-05-05,
4143,2022-05-06,
4144,2022-05-07,
4145,2022-05-08,
4146,2022-05-09,
4147,2022-05-10,
4148,2022-05-11,
4149,2022-05-12,
4150,2022-05-13,
4151,2022-05-14,
4152,2022-05-15,
4153,2022-05-16,
4154,2022-05-17,
4155,2022-05-18,
4156,2022-05-19,
4157,2022-05-20,
4158,2022-05-21,
4159,2022-05-22,
4160,2022-05-23,
4161,2022-05-24,
4162,2022-05-25,
4163,2022-05-26,
4164,2022-05-27,
4165,2022-05-28,
4166,2022-05-29,
4167,2022-05-30,
4168,2022-05-31,
