,TEMPERATURE,TEMPERATURE_DELTA,SOLAR_RADIATION,OZONE,CO,NO,NOY,NOYDIF,SO2_GA,MEAN PM 2.5,MEAN PM 10,PBLH,AQ_TRUE
2015-11-30,4.615375,-0.02116666667,18.14525,12.37269565,88.07038347,0.1462916667,3.2615,7.074221088,0.5462916667,10.6,8,707.0316,-1
2015-12-01,8.1681,-0.05215,19.73557895,4.214722222,88.14730084,0.1651052632,3.664684211,7.413811224,0.673173913,6.7,15,352.57007,-1
2015-12-02,11.03083333,0.078125,17.80445833,5.992217391,88.2242182,0.703375,8.567458333,7.753401361,0.5609166667,5.1,9.5,532.34686,-1
2015-12-03,6.932041667,0.4340416667,129.2464167,24.92083333,88.30113557,1.25352381,11.52985714,8.092991497,0.5505217391,5.8,13,1601.6724,-1
2015-12-04,3.606583333,0.7707916667,133.0966667,14.17591304,88.37805294,0.63075,6.967458333,8.432581633,0.6294583333,8.3,7,858.9438,-1
2015-12-05,2.799125,0.6550833333,130.421375,10.22343478,88.4549703,0.1322631579,3.462105263,8.772171769,0.7662608696,11.6,12.5,866.62897,-1
2015-12-06,2.627125,0.9725416667,122.7365833,10.33434783,88.53188767,0.5532916667,7.416333333,9.111761905,0.6825833333,22.2,14,513.72327,-1
2015-12-07,5.291083333,1.63775,112.702,16.46130435,88.60880503,0.2596666667,11.703,8.902083333,1.019130435,15.8,8,1137.7793,-1
2015-12-08,4.278416667,1.470958333,110.65375,12.57247826,88.6857224,0.2969859649,11.83792982,12.29765,0.646875,15.3,10,990.4406,-1
2015-12-09,4.107708333,1.077958333,53.50720833,6.599608696,88.76263976,0.3343052632,11.97285965,10.59265,0.6398695652,26.1,7,701.98676,-1
2015-12-10,8.160875,1.530041667,115.9395417,13.99478261,88.83955713,0.3716245614,12.10778947,8.68447619,1.648208333,20.9,8,1256.3575,-1
2015-12-11,8.81725,1.426625,83.68233333,8.808130435,88.91647449,0.4089438596,12.2427193,10.00433333,1.60926087,19.95,10.5,589.9622,-1
2015-12-12,11.86658333,1.877541667,92.05175,6.874695652,88.99339186,0.4462631579,12.37764912,12.79994737,1.683541667,22.1,15,394.67358,-1
2015-12-13,15.04958333,2.939541667,79.54495833,12.99895652,89.07030922,0.4835824561,12.51257895,10.91870833,1.077826087,22.7,20,486.5658,-1
2015-12-14,17.62458333,1.929625,41.81475,25.29695652,89.14722659,0.5209017544,12.64750877,3.137285714,0.8192916667,8.35,12,1397.3784,-1
2015-12-15,13.6935,1.689916667,97.16345833,19.96130435,89.22414396,0.5582210526,12.7824386,3.398041667,0.9089130435,6.2,14,1482.1512,-1
2015-12-16,7.414333333,1.701791667,115.9060417,9.127826087,89.30106132,0.5955403509,12.91736842,5.628473684,1.027666667,6.1,9,999.8232,-1
2015-12-17,8.904375,0.943375,16.06175,4.119478261,89.37797869,0.6328596491,13.05229825,9.868833333,0.9833913043,5.7,9.5,253.88843,-1
2015-12-18,5.770666667,0.412,67.34104167,19.50426087,89.45489605,0.6701789474,13.18722807,4.229761905,1.280625,6.5,8,1573.1005,-1
2015-12-19,1.177333333,0.4690833333,102.8910833,27.25347826,89.53181342,0.7074982456,13.32215789,3.666708333,0.9913043478,5,0,2054.8628,-1
2015-12-20,0.885625,1.129208333,121.8354583,21.58904348,89.60873078,0.7448175439,13.45708772,5.744,0.856125,5.066666667,21.66666667,862.95135,-1
2015-12-21,9.091,1.038083333,58.33754167,28.06608696,89.68564815,0.7821368421,13.59201754,5.444166667,0.794,7.3,14,795.19916,-1
2015-12-22,13.63916667,1.423708333,19.2845,17.14086957,89.76256551,0.8194561404,13.72694737,7.710826087,0.9190833333,11.9,16,693.78296,-1
2015-12-23,15.85458333,1.31125,15.075,15.18423529,89.83948288,0.8567754386,13.86187719,3.181111111,1.367272727,5.4,21.5,390.33594,-1
2015-12-24,19.58,1.518875,30.743125,18.71565217,89.91640024,0.8940947368,13.99680702,2.651368421,2.569583333,9.9,8,1110.1504,-1
2015-12-25,18.405,1.357416667,27.19229167,12.67865217,89.99331761,0.9314140351,14.13173684,3.334333333,2.1889,13.2,29,464.64172,-1
2015-12-26,12.65416667,0.9706666667,29.42483333,22.72386957,90.07023498,0.9687333333,14.26666667,2.491571429,2.136083333,8.35,22.5,720.28033,-1
2015-12-27,14.98083333,0.8419583333,52.052625,18.51608696,90.14715234,-0.1338571429,4.619238095,2.477791667,0.866,7,15,833.24786,-1
2015-12-28,6.272625,0.2155833333,37.145875,23.19913043,90.22406971,0.5794166667,8.799625,3.048210526,1.944833333,6.2,12,960.5957,-1
2015-12-29,8.593291667,0.1336666667,46.64466667,19.84482609,90.30098707,11.86172222,30.25405556,6.191291667,1.527521739,5.9,14,870.63654,-1
2015-12-30,9.434041667,0.1182083333,33.252625,7.641347826,90.37790444,1.082608696,15.25652174,7.184047619,1.0805,12.9,15,552.90356,-1
2015-12-31,9.327333333,0.2363333333,63.36808333,13.8976087,90.4548218,0.0545,7.261125,5.358833333,0.8527916667,5.9,16,1147.9634,-1
2016-01-01,3.684333333,0.5062083333,83.684375,23.81434783,90.53173917,9.951916667,26.48333333,2.613210526,1.356916667,6.25,15,1533.2808,-1
2016-01-02,1.432666667,0.79975,128.8131667,21.5326087,90.60865653,1.287,8.790263158,5.698083333,1.160826087,5.066666667,13.33333333,1393.0128,-1
2016-01-03,2.500833333,0.557125,131.3222083,18.87582609,90.6855739,0.8714583333,7.92975,9.827666667,1.204458333,3.883333333,11.66666667,1488.3328,-1
2016-01-04,-1.235041667,0.226125,89.57641667,29.76521739,90.76249126,0.6804285714,8.199,9.868294737,1.088652174,2.7,10,2233.3853,-1
2016-01-05,-6.447125,0.1870416667,139.0340417,23.75604545,90.83940863,0.8280555556,9.251722222,9.908922807,0.9202631579,7.6,10,1944.633,-1
2016-01-06,-4.199375,0.5234166667,136.9078333,11.379,90.916326,0.8073026114,9.204385561,9.949550877,0.5908571429,12.5,10,644.2013,-1
2016-01-07,1.836916667,0.02708333333,60.40195833,7.117956522,90.99324336,0.7865496672,9.157048899,9.990178947,0.0025,17.4,10,255.40356,-1
2016-01-08,4.097541667,0.4700833333,27.547875,5.228391304,91.07016073,0.765796723,9.109712238,10.03080702,0.393875,22.9,7,401.84705,-1
2016-01-09,6.724166667,1.133,40.115375,11.36056522,91.14707809,0.7450437788,9.062375576,10.07143509,0.5421666667,14,13,242.8374,-1
2016-01-10,11.46895833,1.446083333,81.118125,28.55608696,91.22399546,0.7242908346,9.015038914,10.11206316,0.6372608696,0.9,10.5,1773.3257,-1
2016-01-11,-0.8450833333,0.8041666667,141.6868333,29.05434783,91.30091282,0.7035378904,8.967702253,10.15269123,1.210791667,1.9,14,1624.1971,-1
2016-01-12,0.93525,0.8070833333,54.310125,26.34227273,91.37783019,0.6827849462,8.920365591,10.1933193,1.039,4.2,11,1942.5924,-1
2016-01-13,-4.712083333,0.089375,126.63325,30.42217391,91.45474755,0.662032002,8.87302893,10.23394737,0.3159166667,5.3,16.33333333,1661.7344,-1
2016-01-14,1.742916667,1.355083333,136.86725,23.27117391,91.53166492,0.6412790579,8.825692268,10.27457544,0.8800869565,5.6,11,973.122,-1
2016-01-15,4.888458333,1.404541667,77.629875,22.8426087,91.60858229,0.6205261137,8.778355607,10.31520351,0.515875,10.5,11,490.66907,-1
2016-01-16,6.437125,0.9977083333,90.09325,22.09913043,91.68549965,0.5997731695,8.731018945,10.35583158,0.8507391304,8.6,12,1578.9269,-1
2016-01-17,-0.490125,0.7142916667,29.70070833,12.05934783,91.76241702,0.5790202253,8.683682284,10.39645965,0.588125,5.7,11,1050.3982,-1
2016-01-18,-6.322958333,-0.01491666667,150.63675,28.2773913,91.83933438,0.5582672811,8.636345622,10.43708772,0.8083478261,3.2,11,1966.1672,-1
2016-01-19,-7.344833333,-0.07858333333,155.6103333,27.71272727,91.91625175,0.5375143369,8.589008961,10.47771579,0.18125,4.2,17,1590.7412,-1
2016-01-20,-5.123291667,0.003583333333,100.4664583,16.88986957,91.99316911,0.5167613927,8.541672299,10.51834386,0.3737391304,10.8,6,925.2741,-1
2016-01-21,-3.669952381,0.5995238095,107.8386667,17.23775,92.07008648,0.4960084485,8.494335637,10.55897193,0.3370434783,13.2,12,1255.4836,-1
2016-01-22,-5.468083333,0.2555,30.56404167,19.67869565,92.14700384,0.4752555044,8.446998976,10.5996,0.06417391304,11.7,5.5,920.38727,-1
2016-01-23,-3.780208333,-0.02479166667,30.71233333,34.43565217,92.22392121,0.4545025602,8.399662314,3.779857143,0.3000416667,2.5,15,1113.3899,-1
2016-01-24,-3.729,1.207083333,163.2631667,31.33347826,92.30083857,0.433749616,8.352325653,6.741791667,0.4242608696,7,12,989.1787,-1
2016-01-25,-3.379666667,1.37075,142.8213333,17.36208696,92.37775594,0.4129966718,8.304988991,15.39761111,0.157125,22.13333333,10,366.02832,-1
2016-01-26,5.469916667,2.834625,105.7283333,27.26147826,92.45467331,0.3922437276,8.25765233,11.86534783,0.317173913,11.8,9,492.87085,-1
2016-01-27,3.434416667,1.57775,129.8695,26.59434783,92.53159067,0.3714907834,8.210315668,5.411583333,0.1790434783,6.2,6,1281.6362,-1
2016-01-28,-1.136375,1.616958333,136.4400833,17.66613043,92.60850804,0.3507378392,8.162979007,13.79558333,0.093625,10.35,9,621.4856,-1
2016-01-29,0.229625,1.142375,108.4680417,21.72943478,92.6854254,0.329984895,8.115642345,6.246,0.1046875,7.2,5,1865.6383,-1
2016-01-30,0.840625,1.611041667,171.7615,29.06391304,92.76234277,0.3092319508,8.068305684,5.873541667,0.11575,5.9,4,1149.5309,-1
2016-01-31,8.412416667,2.330375,155.3011667,36.38652174,92.83926013,0.2884790067,8.020969022,6.386904762,0.6418,7.3,10.5,415.75574,-1
2016-02-01,10.93110526,1.523421053,95.51542105,33.77705882,92.9161775,0.2677260625,7.97363236,6.887277778,0.211,7.6,6,645.9197,-1
2016-02-02,3.725846154,1.867833333,34.56164286,25.46,92.99309486,0.2469731183,7.926295699,6.66499232,0.2597083333,5.8,10,861.2621,-1
2016-02-03,7.776333333,0.6722916667,17.60616667,19.68372727,93.07001223,0.2262201741,7.878959037,6.442706861,0.228173913,4.05,6,714.2278,-1
2016-02-04,9.736166667,0.06079166667,52.79283333,29.135625,93.14692959,0.2054672299,7.831622376,6.220421403,0.1509166667,5.2,11,977.4718,-1
2016-02-05,1.966,0.2777916667,130.9239167,25.55608696,93.22384696,0.1847142857,7.784285714,5.998135945,0.5455217391,5.9,17,1680.9058,-1
2016-02-06,-0.1379583333,0.6010416667,149.9856667,17.73247826,93.30076433,1.085117647,8.497941176,5.775850486,0.1705,9.433333333,13.33333333,1237.0641,-1
2016-02-07,1.199666667,0.60775,88.768375,20.03869565,93.37768169,0.7414736842,7.824421053,5.553565028,0.3789565217,11.5,5,973.9812,-1
2016-02-08,3.85025,0.03304166667,150.605625,30.87826087,93.45459906,0.4775416667,8.059291667,5.33127957,0.5418333333,11.2,4,1381.9503,-1
2016-02-09,1.166041667,-0.02770833333,56.37358333,23.19043478,93.53151642,1.13852381,9.996380952,5.108994112,0.2313043478,4,6.5,923.50195,-1
2016-02-10,-1.095875,-0.1064583333,153.16125,24.19956522,93.60843379,3.909916667,20.11033333,4.886708653,0.5632916667,4.7,9,1916.2787,-1
2016-02-11,-5.256541667,-0.03979166667,177.2509583,33.94869565,93.68535115,2.956157895,14.03078947,4.664423195,0.351,2.3,12,2267.2708,-1
2016-02-12,-5.8395,0.1389166667,145.8132917,28.08826087,93.76226852,0.6530416667,8.23025,4.442137737,0.335,6.3,10.5,1665.225,-1
2016-02-13,-7.231166667,0.04995833333,173.3479167,34.67869565,93.83918588,0.18385,5.82045,4.219852279,0.319,2.9,10,2317.0518,-1
2016-02-14,-8.589,-0.097375,223.49825,33.80695652,93.91610325,0.369,6.2495,3.99756682,0.303,2.6,13,1972.8262,-1
2016-02-15,-4.465458333,-0.113875,13.13233333,26.39869565,93.99302061,0.6182105263,8.441210526,3.775281362,0.287,4.7,12.5,794.565,-1
2016-02-16,4.931958333,0.327125,77.46366667,26.06334783,94.06993798,0.2847391304,6.605826087,3.552995904,0.271,6.2,13,1216.4429,-1
2016-02-17,2.2355,0.4489583333,142.247375,19.94063636,94.14685535,1.1739,8.16475,3.330710445,0.255,8,10,1563.0312,-1
2016-02-18,-0.42725,0.3027916667,223.6674167,32.92956522,94.22377271,1.032625,6.073791667,3.108424987,0.239,4,7,1244.4211,-1
2016-02-19,-1.519666667,0.1480833333,100.4147917,22.7596087,94.30069008,3.040111111,9.4235,2.886139529,0.223,4.5,19,680.71814,-1
2016-02-20,11.550625,0.6810416667,127.464375,37.12173913,94.37760744,0.50225,6.413166667,2.663854071,0.207,8.6,15,715.14075,-1
2016-02-21,10.7025,1.273208333,50.97120833,21.49,94.45452481,0.3305,7.49205,2.441568612,0.191,11.1,23.5,323.87268,-1
2016-02-22,6.278375,0.3775,184.7685,24.40913043,94.53144217,0.2875416667,7.260125,2.219283154,0.175,7,27,1380.9836,-1
2016-02-23,4.566391304,0.0492173913,38.766,21.38772727,94.60835954,0.3328947368,5.088578947,1.996997696,0.159,5.5,21,448.35242,-1
2016-02-24,4.54425,-0.04725,2.5095,28.1375,94.6852769,0.3261764706,6.203352941,1.774712238,0.143,2.8,14,971.1887,-1
2016-02-25,3.745725,-0.210125,235.31575,34.59625,94.76219427,0.5181428571,7.773928571,1.552426779,0.127,2.4,9,2392.6633,-1
2016-02-26,2.9472,-0.373,468.122,41.055,94.83911164,0.80975,7.1721875,1.330141321,0.7849583333,1.5,9,2139.2466,-1
2016-02-27,3.754727273,0.6564545455,147.8875,26.69875,94.916029,0.2137368421,4.132263158,1.107855863,0.8402173913,4.8,16.5,1869.4512,-1
2016-02-28,9.287666667,0.4603333333,242.5267083,33.9613913,94.99294637,0.4114166667,4.808916667,0.8855704045,1.111916667,7.4,16,1042.5579,-1
2016-02-29,12.2805,0.5525833333,188.7765,37.74173913,95.06986373,0.1304285714,3.733333333,0.6632849462,0.6870869565,5.9,15,1933.678,-1
2016-03-01,10.05091667,0.3445416667,230.4119583,33.38409091,95.1467811,0.662,4.0045,0.440999488,0.8344166667,4.933333333,11,1247.8044,-1
2016-03-02,4.725833333,-0.03770833333,257.9419167,35.47869565,95.22369846,0.08442857143,2.931,0.2187140297,0.8437142857,4.1,10,1738.1514,-1
2016-03-03,-0.2945,0.03983333333,185.4194167,30.42521739,95.30061583,0.0985,2.9605,-0.003571428571,0.901,6.2,17,1416.6414,-1
2016-03-04,1.305916667,-0.003541666667,90.744125,29.75217391,95.37753319,0.1769047619,3.445238095,1.303529412,0.9662173913,11.55,5.5,1297.3707,-1
2016-03-05,1.309625,0.09295833333,121.50225,27.01826087,95.45445056,0.232125,3.692625,4.834578947,0.9735416667,12.5,6,1434.0406,-1
2016-03-06,3.166875,0.143375,119.8709583,24.54826087,95.53136792,0.2556666667,3.799047619,4.983666667,1.029478261,16.3,5,1358.3218,-1
2016-03-07,8.827583333,0.5207916667,254.0813333,30.17217391,95.60828529,0.1502916667,2.117416667,7.143666667,0.9494166667,11.2,12,876.9429,-1
2016-03-08,16.27,1.211375,211.3695833,35.1196087,95.68520266,0.09,4.870636364,14.46916667,0.9492173913,10.9,7,2033.0254,-1
2016-03-09,17.33225,1.110416667,265.2162917,40.51652174,95.76212002,0.11525,3.061416667,4.753666667,0.898875,11.2,7,1397.4163,-1
2016-03-10,21.33208333,0.3139166667,166.6790417,41.25347826,95.83903739,0.1405,15.12657143,4.96653125,0.8630909091,11.6,10.5,1413.6879,-1
2016-03-11,17.89086957,0.8158695652,161.3011739,41.51454545,95.91595475,0.16575,2.7548,5.179395833,0.9573,4.9,20,1477.8073,-1
2016-03-12,9.783708333,0.53425,59.328625,24.67391304,95.99287212,0.191,2.902666667,5.392260417,0.8963636364,4.5,20,352.87146,-1
2016-03-13,10.70958333,0.04041666667,44.1515,23.39318182,96.06978948,0.238875,3.229666667,5.605125,0.9521666667,10.06666667,11.66666667,500.2279,-1
2016-03-14,8.71,-0.02826086957,48.05630435,31.53909091,96.14670685,0.4210526316,3.478894737,4.893782609,1.018086957,4.9,5,554.14404,-1
2016-03-15,9.553958333,0.1584583333,133.27275,16.68168182,96.22362421,0.2725,5.103666667,5.29615,0.96475,7.1,11,728.942,-1
2016-03-16,12.694125,0.4852083333,230.0098333,26.02795652,96.30054158,0.2178095238,4.473095238,4.078333333,0.9213478261,7.35,8,837.4724,-1
2016-03-17,12.05608696,0.6936086957,176.0377391,29.22490909,96.37745894,0.7637916667,6.572916667,5.818666667,1.416666667,6,12,2886.7695,-1
2016-03-18,11.86866667,1.104583333,265.6985833,37.96347826,96.45437631,1.355208333,8.307833333,5.262541667,0.786,3.8,6,3529.7893,-1
2016-03-19,4.329458333,0.1959583333,42.13220833,25.54086957,96.53129368,0.295,4.598958333,5.34935,0.8350357143,5.55,6,807.5607,-1
2016-03-20,3.115958333,-0.02283333333,72.304875,28.19913043,96.60821104,0.9304583333,9.810583333,4.77375,0.8840714286,8.3,21,1044.9207,-1
2016-03-21,4.821166667,0.08558333333,293.5161667,33.46421739,96.68512841,0.2440416667,5.391291667,3.396052632,0.9331071429,6.3,4,2552.2637,-1
2016-03-22,7.761125,0.264875,262.3145417,33.50521739,96.76204577,0.8237142857,11.08890476,4.760117647,0.9821428571,6.6,6.5,1614.4235,-1
2016-03-23,16.41708333,0.6155833333,256.43075,46.48173913,96.83896314,0.69325,13.25379167,5.689642857,1.172291667,10.3,8,1792.873,-1
2016-03-24,17.521625,0.7535416667,293.521875,46.2,96.9158805,1.027380952,6.074809524,6.2098125,0.958173913,14.3,12,1834.8674,-1
2016-03-25,17.48083333,0.038625,155.6029167,39.37695652,96.99279787,0.390375,5.662166667,3.616736842,1.007,7.533333333,16,1479.4182,-1
2016-03-26,8.776333333,-0.02754166667,297.072625,37.40304348,97.06971523,0.4073157895,5.716578947,3.032458333,1.003130435,7.6,13,1018.7681,-1
2016-03-27,9.7735,-0.06375,78.372375,34.48608696,97.1466326,0.187625,3.919166667,1.846,0.932125,7.4,8,594.42004,-1
2016-03-28,12.39679167,-0.1129166667,273.668375,36.59434783,97.22354997,0.2660952381,3.710761905,2.698541667,0.9428695652,3.3,7.5,2223.1282,-1
2016-03-29,10.02695833,0.4114583333,329.410125,41.89818182,97.30046733,0.9554583333,7.176791667,2.083571429,1.143458333,3.2,12,1895.3352,-1
2016-03-30,8.091125,0.2817916667,329.151375,40.29913043,97.3773847,0.3178888889,5.271722222,2.186,1.043347826,3.7,12,1319.5493,-1
2016-03-31,18.54208333,0.0595,176.2535,46.85347826,97.45430206,0.2177083333,4.013958333,2.712238095,0.974125,6,8.5,1905.2162,-1
2016-04-01,22.26375,0.1657083333,216.4482917,39.3426087,97.53121943,0.4127619048,5.76347619,2.999916667,0.935826087,6.8,3,2494.5347,-1
2016-04-02,12.73458333,0.1895416667,152.8715833,37.69826087,97.60813679,0.253875,4.671,3.063142857,0.8790416667,4.7,9,2775.7688,-1
2016-04-03,5.087041667,0.234375,350.1317917,40.11391304,97.68505416,0.2587368421,3.964842105,1.61575,1.373478261,1.8,7,2464.1936,-1
2016-04-04,11.43125,0.5613333333,184.1239583,36.54,97.76197152,0.11175,1.959625,3.293,0.8482916667,5.9,8,2791.0737,0
2016-04-05,1.279708333,0.01841666667,368.9378333,39.01956522,97.83888889,0.6013809524,3.894571429,3.033033333,0.935826087,3,8,1847.165,0
2016-04-06,5.412125,0.1420416667,326.197375,35.45434783,97.91580625,1.253833333,8.1305,2.773066667,1.14075,5.533333333,16,1458.4747,0
2016-04-07,11.23333333,0.1035416667,110.7907917,34.6,97.99272362,0.2276842105,3.413315789,2.5131,1.105652174,3.6,4,2322.3145,0
2016-04-08,6.494,0.3821304348,237.873913,37.19636364,98.06964099,0.6287083333,5.887583333,2.253133333,1.035166667,3.2,10,2345.0303,0
2016-04-09,3.868125,0.1119583333,162.8462917,36.10956522,98.14655835,0.5933333333,6.610333333,2.457916667,1.041086957,3.3,12.5,2579.6514,0
2016-04-10,4.107458333,0.01795833333,353.9621667,39.69,98.22347572,0.3946666667,4.106291667,2.184947368,1.034416667,3.8,4,1441.8811,0
2016-04-11,15.191375,0.01520833333,217.499,43.39086957,98.30039308,0.1406842105,2.458157895,3.8645,1.06573913,6.4,4,1634.8837,0
2016-04-12,14.82591667,0.3007083333,238.303125,41.75454545,98.37731045,4.041125,13.877,2.942380952,1.030041667,6.45,10,1621.6194,0
2016-04-13,7.593833333,0.63475,360.620375,34.82869565,98.45422781,0.4233333333,6.715,4.375916667,0.9780434783,6,9,1668.2859,0
2016-04-14,8.715166667,0.3798333333,359.2715,38.33943478,98.53114518,0.4567142857,6.692398374,4.852166667,0.9547916667,9.2,5,1888.891,0
2016-04-15,9.324875,0.5125416667,362.94625,42.63,98.60806254,0.4900952381,6.669796748,2.704875,0.8683913043,5.75,11,1663.0232,-1
2016-04-16,11.59841667,0.622625,359.9503333,40.55826087,98.68497991,0.5234761905,6.647195122,6.900166667,0.9621666667,11.4,18,1657.9215,-1
2016-04-17,13.06904167,0.8306666667,365.2381667,47.09608696,98.76189727,0.5568571429,6.624593496,3.936875,1.062565217,8.1,11,1407.6733,-1
2016-04-18,17.77966667,0.970625,370.9662917,45.64043478,98.83881464,0.5902380952,6.60199187,9.443571429,0.9844583333,8.8,8,2139.891,-1
2016-04-19,18.7925,1.07325,314.3584583,47.54130435,98.91573201,0.6236190476,6.579390244,11.54025,0.9719130435,10.6,14,2839.2437,-1
2016-04-20,13.88733333,0.8293333333,385.1409583,43.84956522,98.99264937,0.657,6.556788618,4.32447619,0.8852916667,2.1,9,1651.2089,-1
2016-04-21,15.49320833,0.9055833333,234.608875,45.74652174,99.06956674,0.6384960784,6.534186992,4.5015,0.9884347826,10.7,11,957.8708,-1
2016-04-22,19.71166667,0.1590833333,154.9302083,43.71826087,99.1464841,0.6199921569,6.511585366,4.574631579,1.039541667,13,11,937.3569,-1
2016-04-23,16.68375,0.24825,188.0632917,36.29434783,99.22340147,0.6014882353,6.48898374,3.0635,0.9812608696,9,14,1743.7363,-1
2016-04-24,12.2765,0.615375,373.9165833,43.9326087,99.30031883,0.5829843137,6.466382114,2.698904762,0.9340833333,2.7,12,1442.7402,-1
2016-04-25,16.66279167,0.635,339.665,42.96782609,99.3772362,0.5644803922,6.443780488,5.298958333,0.9573913043,8.6,17,2309.48,-1
2016-04-26,22.37083333,0.9937083333,282.8397917,46.16181818,99.45415356,0.5459764706,6.421178862,4.291611111,1.066541667,10.2,13,2332.464,-1
2016-04-27,12.17625,0.04579166667,54.68670833,27.59826087,99.53107093,0.527472549,6.398577236,3.031541667,1.114956522,10.3,10,516.0161,-1
2016-04-28,9.578875,0.016125,46.20895833,22.9093913,99.60798829,0.5089686275,6.37597561,3.852619048,1.191916667,11.1,11,601.40125,-1
2016-04-29,9.375541667,-0.1124583333,77.91075,27.18304348,99.68490566,0.4904647059,6.353373984,3.135208333,1.082304348,8.9,19,613.2156,-1
2016-04-30,11.13291667,-0.07379166667,104.8396667,28.05826087,99.76182303,0.4719607843,6.330772358,2.413105263,1.132416667,10.25,16,897.4568,-1
2016-05-01,11.34041667,-0.03991666667,57.53795833,31.35521739,99.83874039,0.4534568627,6.308170732,1.460791667,1.093304348,4.8,16,529.5488,-1
2016-05-02,16.57916667,-0.1497083333,248.4638333,28.73608696,99.91565776,0.4349529412,6.285569106,2.608047619,0.9750833333,6.8,16,1303.3853,-1
2016-05-03,16.28875,-0.1285,165.17375,23.14173913,99.99257512,0.4164490196,6.26296748,5.330875,0.994173913,12.8,15,1028.6492,-1
2016-05-04,11.83041667,-0.129375,94.61995833,26.53652174,100.0694925,0.397945098,6.240365854,2.696526316,1.021826087,8.1,17,684.26245,-1
2016-05-05,10.65458333,-0.02904166667,71.791,18.7943913,100.1464099,0.3794411765,6.217764228,4.41975,1.090304348,5.6,9.5,957.6023,-1
2016-05-06,10.47291667,-0.02525,68.20670833,17.93365217,100.2233272,0.3609372549,6.195162602,5.775333333,0.954875,2.85,14,634.64246,-1
2016-05-07,12.78416667,-0.0455,250.1609167,22.62347826,100.3002446,0.3424333333,6.172560976,3.205708333,0.9543043478,3.7,14.5,1462.0728,-1
2016-05-08,15.74875,0.6965833333,345.9641667,34.01173913,100.3771619,0.3239294118,6.14995935,2.962052632,0.995625,5.1,11,2614.235,-1
2016-05-09,11.88125,0.434125,112.6457917,13.32469565,100.4540793,0.3054254902,6.127357724,9.643625,1.064,9.6,18,766.2644,-1
2016-05-10,13.27666667,0.116125,149.2142917,26.2143913,100.5309967,0.2869215686,6.104756098,6.200333333,1.105125,9.7,13,649.73254,-1
2016-05-11,12.54,-0.08358333333,60.56925,20.96727273,100.607914,0.2684176471,6.082154472,6.156956098,1.269727273,13.2,17,245.41504,-1
2016-05-12,15.69416667,-0.01033333333,91.26066667,28.06608696,100.6848314,0.2499137255,6.059552846,6.113578862,1.244,7.233333333,14.66666667,700.3192,-1
2016-05-13,17.71,0.4512916667,133.1295833,29.11782609,100.7617488,0.2314098039,6.03695122,6.070201626,1.056461538,11.8,6,2147.1946,-1
2016-05-14,14.728625,0.3600833333,262.571875,31.91847826,100.8386661,0.2129058824,6.014349593,6.02682439,1.227041667,5.35,10.5,2111.5906,-1
2016-05-15,10.81716667,0.2117083333,304.72425,37.41,100.9155835,0.1944019608,5.991747967,5.983447154,1.29926087,2.15,16,2866.3628,-1
2016-05-16,10.89583333,0.3145416667,403.001,32.70856522,100.9925009,0.1758980392,5.969146341,5.940069919,1.4275,2.741666667,14.5,1805.7614,0
2016-05-17,11.21125,0.2784166667,60.68408333,20.60586957,101.0694182,0.1573941176,5.946544715,5.896692683,1.27045,3.333333333,13,339.44617,0
2016-05-18,13.43625,-0.04891666667,182.556,21.98586957,101.1463356,0.1388901961,5.923943089,5.853315447,1.41365,3.925,11.5,1347.9574,0
2016-05-19,15.03041667,0.326125,240.9923333,28.18391304,101.223253,0.1203862745,5.901341463,5.809938211,1.165708333,4.516666667,10,1780.9513,0
2016-05-20,16.45266667,0.1675833333,379.8015417,36.03708696,101.3001703,0.1018823529,5.878739837,5.766560976,1.215428571,5.108333333,8.5,2045.5378,0
2016-05-21,12.83041667,0.126375,74.91754167,37.18434783,101.3770877,0.08337843137,5.856138211,5.72318374,1.709214286,5.7,7,717.7184,-1
2016-05-22,12.48791667,-0.02625,73.61941667,32.28826087,101.4540051,0.0648745098,5.833536585,5.679806504,1.2135,6.5,12,471.28296,-1
2016-05-23,15.63416667,-0.01183333333,221.755125,25.58126087,101.5309224,0.04637058824,5.810934959,5.636429268,1.085208333,10.1,9,2050.4248,0
2016-05-24,19.81916667,0.5465416667,369.907,37.89782609,101.6078398,0.02786666667,5.788333333,5.593052033,1.255,8.866666667,7,2654.7795,0
2016-05-25,21.23625,0.8507916667,379.361625,45.94178261,101.6847572,0.1508888889,6.5545,5.549674797,1.029823529,13.95,11.5,2099.8835,0
2016-05-26,23.18333333,0.7850416667,366.41875,44.09552174,101.7616745,0.245,6.07003125,5.506297561,1.265416667,19.1,10,2272.7483,0
2016-05-27,25.25708333,0.5242083333,359.5158333,49.24304348,101.8385919,0.7314210526,5.5855625,5.462920325,1.170142857,18.2,11,1701.6344,0
2016-05-28,24.91125,0.6297083333,365.3650417,48.36086957,101.9155093,0.3758695652,5.10109375,5.419543089,1.666565217,15.7,17,1675.8578,0
2016-05-29,21.27666667,0.09729166667,270.8323333,25.83256522,101.9924266,-0.1201666667,4.616625,5.376165854,1.090842105,11.225,13.5,1613.0809,
2016-05-30,21.61708333,-0.07970833333,232.6375417,24.14665217,102.069344,0.00075,4.13215625,5.332788618,1.117708333,6.75,10,1296.2429,0
