SITE_ID,DATE,AQI_TRUE
BEL116,11/29/2021,28
BEL116,11/30/2021,32
BEL116,12/01/2021,49
BEL116,12/02/2021,37
BEL116,12/03/2021,26
BEL116,12/04/2021,27
BEL116,12/05/2021,33
BEL116,12/06/2021,36
BEL116,12/07/2021,29
BEL116,12/08/2021,35
BEL116,12/09/2021,40
BEL116,12/10/2021,52
BEL116,12/11/2021,33
BEL116,12/12/2021,32
BEL116,12/13/2021,45
BEL116,12/14/2021,38
BEL116,12/15/2021,28
BEL116,12/16/2021,36
BEL116,12/17/2021,36
BEL116,12/18/2021,32
BEL116,12/19/2021,28
BEL116,12/20/2021,27
BEL116,12/21/2021,40
BEL116,12/22/2021,30
BEL116,12/23/2021,33
BEL116,12/24/2021,32
BEL116,12/25/2021,41
BEL116,12/26/2021,31
BEL116,12/27/2021,24
BEL116,12/28/2021,24
BEL116,12/29/2021,34
BEL116,12/30/2021,35
BEL116,12/31/2021,19
BEL116,01/01/2022,25
BEL116,01/02/2022,24
BEL116,01/03/2022,27
BEL116,01/04/2022,27
BEL116,01/05/2022,29
BEL116,01/06/2022,38
BEL116,01/07/2022,33
BEL116,01/08/2022,31
BEL116,01/09/2022,36
BEL116,01/10/2022,34
BEL116,01/11/2022,31
BEL116,01/12/2022,33
BEL116,01/13/2022,57
BEL116,01/14/2022,42
BEL116,01/15/2022,34
BEL116,01/16/2022,30
BEL116,01/17/2022,33
BEL116,01/18/2022,30
BEL116,01/19/2022,32
BEL116,01/20/2022,31
BEL116,01/21/2022,31
BEL116,01/22/2022,34
BEL116,01/23/2022,43
BEL116,01/24/2022,45
BEL116,01/25/2022,35
BEL116,01/26/2022,36
BEL116,01/27/2022,53
BEL116,01/28/2022,54
BEL116,01/29/2022,40
BEL116,01/30/2022,36
BEL116,01/31/2022,48
BEL116,02/01/2022,52
BEL116,02/02/2022,43
BEL116,02/03/2022,32
BEL116,02/04/2022,31
BEL116,02/05/2022,37
BEL116,02/06/2022,40
BEL116,02/07/2022,38
BEL116,02/08/2022,39
BEL116,02/09/2022,37
BEL116,02/10/2022,39
BEL116,02/11/2022,45
BEL116,02/12/2022,42
BEL116,02/13/2022,30
BEL116,02/14/2022,36
BEL116,02/15/2022,52
BEL116,02/16/2022,37
BEL116,02/17/2022,40
BEL116,02/18/2022,38
BEL116,02/19/2022,40
BEL116,02/20/2022,39
BEL116,02/21/2022,42
BEL116,02/22/2022,35
BEL116,02/23/2022,35
BEL116,02/24/2022,26
BEL116,02/25/2022,30
BEL116,02/26/2022,37
BEL116,02/27/2022,46
BEL116,02/28/2022,47
BEL116,03/01/2022,43
BEL116,03/02/2022,42
BEL116,03/03/2022,43
BEL116,03/04/2022,37
BEL116,03/05/2022,43
BEL116,03/06/2022,46
BEL116,03/07/2022,34
BEL116,03/08/2022,42
BEL116,03/09/2022,37
BEL116,03/10/2022,40
BEL116,03/11/2022,43
BEL116,03/12/2022,43
BEL116,03/13/2022,40
BEL116,03/14/2022,46
BEL116,03/15/2022,58
BEL116,03/16/2022,61
BEL116,03/17/2022,40
BEL116,03/18/2022,46
BEL116,03/19/2022,40
BEL116,03/20/2022,38
BEL116,03/21/2022,47
BEL116,03/22/2022,46
BEL116,03/23/2022,35
BEL116,03/24/2022,23
BEL116,03/25/2022,44
BEL116,03/26/2022,39
BEL116,03/27/2022,36
BEL116,03/28/2022,41
BEL116,03/29/2022,43
BEL116,03/30/2022,46
BEL116,03/31/2022,43
BEL116,04/01/2022,39
BEL116,04/02/2022,45
BEL116,04/03/2022,44
BEL116,04/04/2022,44
BEL116,04/05/2022,33
BEL116,04/06/2022,38
BEL116,04/07/2022,36
BEL116,04/08/2022,45
BEL116,04/09/2022,36
BEL116,04/10/2022,39
BEL116,04/11/2022,43
BEL116,04/12/2022,46
BEL116,04/13/2022,50
BEL116,04/14/2022,43
BEL116,04/15/2022,64
BEL116,04/16/2022,51
BEL116,04/17/2022,39
BEL116,04/18/2022,29
BEL116,04/19/2022,35
BEL116,04/20/2022,44
BEL116,04/21/2022,45
BEL116,04/22/2022,54
BEL116,04/23/2022,61
BEL116,04/24/2022,58
BEL116,04/25/2022,41
BEL116,04/26/2022,34
BEL116,04/27/2022,41
BEL116,04/28/2022,43
BEL116,04/29/2022,58
BEL116,04/30/2022,54
BEL116,05/01/2022,43
BEL116,05/02/2022,61
BEL116,05/03/2022,44
BEL116,05/04/2022,33
BEL116,05/05/2022,32
BEL116,05/06/2022,42
BEL116,05/07/2022,42
BEL116,05/08/2022,45
BEL116,05/09/2022,74
BEL116,05/10/2022,77
BEL116,05/11/2022,47
BEL116,05/12/2022,33
BEL116,05/13/2022,21
BEL116,05/14/2022,18
BEL116,05/15/2022,38
BEL116,05/16/2022,41
BEL116,05/17/2022,64
BEL116,05/18/2022,41
BEL116,05/19/2022,50
BEL116,05/20/2022,64
BEL116,05/21/2022,61
BEL116,05/22/2022,44
BEL116,05/23/2022,42
BEL116,05/24/2022,30
BEL116,05/25/2022,35
BEL116,05/26/2022,27
BEL116,05/27/2022,28
BEL116,05/28/2022,38
BEL116,05/29/2022,46
BEL116,05/30/2022,48
BEL116,05/31/2022,84
BEL116,06/01/2022,64
BEL116,06/02/2022,49
BEL116,06/03/2022,45
BEL116,06/04/2022,84
BEL116,06/05/2022,51
BEL116,06/06/2022,54
BEL116,06/07/2022,42
BEL116,06/08/2022,67
BEL116,06/09/2022,50
BEL116,06/10/2022,49
BEL116,06/11/2022,31
BEL116,06/12/2022,39
BEL116,06/13/2022,84
BEL116,06/14/2022,44
BEL116,06/15/2022,67
BEL116,06/16/2022,39
BEL116,06/17/2022,64
BEL116,06/18/2022,38
BEL116,06/19/2022,41
BEL116,06/20/2022,64
BEL116,06/21/2022,84
BEL116,06/22/2022,67
BEL116,06/23/2022,37
BEL116,06/24/2022,47
BEL116,06/25/2022,48
BEL116,06/26/2022,43
BEL116,06/27/2022,35
BEL116,06/28/2022,49
BEL116,06/29/2022,67
BEL116,06/30/2022,101
BEL116,07/01/2022,51
BEL116,07/02/2022,36
BEL116,07/03/2022,44
BEL116,07/04/2022,46
BEL116,07/05/2022,48
BEL116,07/06/2022,58
BEL116,07/07/2022,47
BEL116,07/08/2022,44
BEL116,07/09/2022,34
BEL116,07/10/2022,42
BEL116,07/11/2022,46
BEL116,07/12/2022,44
BEL116,07/13/2022,77
BEL116,07/14/2022,58
