SITE_ID,DATE,MEAN PM 2.5,MEAN PM 10,PBLH,AQ_TRUE
BEL116,07/05/2019,11.7,9,1440.7822,-1
BEL116,07/05/2019,12.9,10,1440.7822,-1
BEL116,07/06/2019,10.3,15,1784.14,-1
BEL116,07/07/2019,5.5,18,1027.6798,-1
BEL116,07/08/2019,7.8,11,921.551,-1
BEL116,07/08/2019,8.1,6,921.551,-1
BEL116,07/08/2019,8.2,6,921.551,-1
BEL116,07/09/2019,9.1,8,1438.4899,-1
BEL116,07/10/2019,10.6,10,1532.8645,-1
BEL116,07/11/2019,5.9,6,1163.5598,-1
BEL116,07/11/2019,6.7,11,1163.5598,-1
BEL116,07/12/2019,5.8,14,1676.4017,-1
BEL116,07/13/2019,9.3,14,1657.4293,-1
BEL116,07/14/2019,10.5,16,2296.2505,-1
BEL116,07/14/2019,9.7,13,2296.2505,-1
BEL116,07/15/2019,8.6,11,2174.856,-1
BEL116,07/16/2019,10.6,16,2373.2134,-1
BEL116,07/17/2019,10.1,19,2468.7097,-1
BEL116,07/17/2019,9.8,17,2468.7097,-1
BEL116,07/18/2019,6.2,9,1467.1681,-1
BEL116,07/19/2019,9.8,12,2005.957,-1
BEL116,07/20/2019,12.5,18,2490.4622,-1
BEL116,07/20/2019,12.3,12,2490.4622,-1
BEL116,07/20/2019,12.2,11,2490.4622,-1
BEL116,07/21/2019,11.4,15,2227.6277,-1
BEL116,07/22/2019,5.5,10,2302.542,-1
BEL116,07/23/2019,4.2,17,760.0655,-1
BEL116,07/23/2019,4.6,11,760.0655,-1
BEL116,07/24/2019,6.2,12,1906.4613,-1
BEL116,07/25/2019,7.9,12,2219.8728,0
BEL116,07/26/2019,7.7,8,2326.6846,0
BEL116,07/26/2019,9.8,9,2326.6846,0
BEL116,07/27/2019,10.6,15,2334.4392,0
BEL116,07/28/2019,11,9,2395.5024,0
BEL116,07/29/2019,13.7,11,2397.6484,0
BEL116,07/29/2019,13,10,2397.6484,0
BEL116,07/30/2019,12.9,14,3206.1487,0
BEL116,07/31/2019,8.3,8,1469.119,0
BEL116,08/01/2019,9,11,2075.6528,-1
BEL116,08/01/2019,8.7,14,2075.6528,-1
BEL116,08/01/2019,8,9,2075.6528,-1
BEL116,08/02/2019,7.1,11,1742.8785,-1
BEL116,08/03/2019,7.4,9,1769.8984,-1
BEL116,08/04/2019,7.5,10,2288.398,-1
BEL116,08/04/2019,6.4,11,2288.398,-1
BEL116,08/05/2019,11.3,6,1752.0966,-1
BEL116,08/06/2019,10.9,8,2311.6626,-1
BEL116,08/07/2019,9,10,2429.3018,-1
BEL116,08/07/2019,8.3,3,2429.3018,-1
BEL116,08/08/2019,7.2,5,2657.5078,-1
BEL116,08/09/2019,8.3,7,2660.044,-1
BEL116,08/10/2019,6.2,5,2633.7556,-1
BEL116,08/10/2019,6.7,9,2633.7556,0
BEL116,08/11/2019,4.3,7,2384.8213,0
BEL116,08/12/2019,9.6,10,2183.635,0
BEL116,08/13/2019,12.5,3,681.83453,0
BEL116,08/13/2019,12.5,15,681.83453,-1
BEL116,08/13/2019,12.2,8,681.83453,-1
BEL116,08/14/2019,13.5,7,1125.9075,-1
BEL116,08/15/2019,12,17,1023.0952,-1
BEL116,08/16/2019,8,4,1416.7374,-1
BEL116,08/16/2019,8.3,11,1416.7374,-1
BEL116,08/17/2019,6.1,3,1650.3573,-1
BEL116,08/18/2019,8.6,4,1835.8389,-1
BEL116,08/19/2019,7.5,8,2314.8816,-1
BEL116,08/19/2019,7,4,2314.8816,-1
BEL116,08/20/2019,7.6,3,2034.0499,-1
BEL116,08/21/2019,4.8,4,1876.3687,-1
BEL116,08/22/2019,6.6,12,1974.0111,-1
BEL116,08/22/2019,5.7,34,1974.0111,-1
BEL116,08/23/2019,4.7,17,647.15735,-1
BEL116,08/24/2019,5.1,15,2201.7295,-1
BEL116,08/25/2019,4.3,8,1720.8822,-1
BEL116,08/25/2019,4.5,4,1720.8822,-1
BEL116,08/25/2019,5.5,3,1720.8822,-1
BEL116,08/26/2019,5.1,6,1165.657,-1
BEL116,08/27/2019,4,13,646.47455,-1
BEL116,08/28/2019,4.5,13,994.2707,-1
BEL116,08/28/2019,3.7,4,994.2707,-1
BEL116,08/29/2019,6.3,3,2011.4683,-1
BEL116,08/30/2019,8,9,2400.3796,-1
BEL116,08/31/2019,9.3,8,1981.6683,-1
BEL116,08/31/2019,9.4,20,1981.6683,-1
BEL116,09/01/2019,5.2,13,1316.51,-1
BEL116,09/02/2019,5.2,5,1776.9218,-1
BEL116,09/03/2019,5.7,5,2044.5847,0
BEL116,09/03/2019,4.6,5,2044.5847,0
BEL116,09/04/2019,7.2,5,2252.1602,-1
BEL116,09/05/2019,6.2,6,780.5499,-1
BEL116,09/06/2019,6.3,12,1162.438,-1
BEL116,09/06/2019,6.2,6,1162.438,-1
BEL116,09/06/2019,7.2,8,1162.438,-1
BEL116,09/07/2019,7.7,7,2226.7986,-1
BEL116,09/08/2019,7.5,10,1997.1292,-1
BEL116,09/09/2019,7.2,6,1554.1781,-1
BEL116,09/09/2019,7.5,10,1554.1781,-1
BEL116,09/10/2019,7,3,1827.45,-1
BEL116,09/11/2019,8.6,7,2351.8022,-1
BEL116,09/12/2019,9,4,2503.6309,-1
BEL116,09/12/2019,8.5,12,2503.6309,-1
BEL116,09/13/2019,3.6,8,917.1615,-1
BEL116,09/14/2019,3.9,7,1000.0746,-1
BEL116,09/15/2019,5.5,10,1708.0063,-1
BEL116,09/16/2019,8.2,7,1855.3965,-1
BEL116,09/17/2019,8.6,8,1681.718,-1
BEL116,09/18/2019,5.7,11,2042.195,-1
BEL116,09/18/2019,5.2,5,2042.195,-1
BEL116,09/18/2019,6.2,19,2042.195,-1
BEL116,09/19/2019,4.5,3,1459.9985,-1
BEL116,09/20/2019,8,10,1427.126,-1
BEL116,09/21/2019,9,7,2320.1978,-1
BEL116,09/21/2019,8.4,15,2320.1978,-1
BEL116,09/22/2019,12.4,15,1754.5352,-1
BEL116,09/22/2019,11.7,5,1754.5352,-1
BEL116,09/23/2019,9.3,8,2750.6143,-1
BEL116,09/24/2019,4.9,2,2257.0374,-1
BEL116,09/24/2019,6.1,7,2257.0374,-1
BEL116,09/25/2019,5.5,14,2012.0536,-1
BEL116,09/26/2019,7.8,8,1954.0631,-1
BEL116,09/27/2019,6,9,1998.3485,-1
BEL116,09/27/2019,7.6,10,1998.3485,-1
BEL116,09/28/2019,7.6,15,1094.8394,-1
BEL116,09/29/2019,7.4,18,1488.3353,-1
BEL116,09/30/2019,4,11,658.32623,-1
BEL116,09/30/2019,4,6,658.32623,-1
BEL116,09/30/2019,3.5,6,658.32623,-1
BEL116,10/01/2019,6.2,8,1262.7141,-1
BEL116,10/02/2019,11.8,10,2341.0723,-1
BEL116,10/03/2019,4.7,6,722.75464,-1
BEL116,10/03/2019,3.9,11,722.75464,-1
BEL116,10/04/2019,4.2,14,1862.0784,-1
BEL116,10/05/2019,4.4,14,1486.8234,-1
BEL116,10/06/2019,3.7,16,1127.7607,-1
BEL116,10/06/2019,4.7,13,1127.7607,-1
BEL116,10/07/2019,3.7,11,1741.708,-1
BEL116,10/08/2019,3.9,16,1160.8285,-1
BEL116,10/09/2019,3.5,19,1256.9102,-1
BEL116,10/09/2019,3.3,17,1256.9102,-1
BEL116,10/10/2019,3.7,9,1581.6857,-1
BEL116,10/11/2019,3.7,12,1471.5088,-1
BEL116,10/12/2019,5.2,18,783.9152,-1
BEL116,10/12/2019,5.2,12,783.9152,-1
BEL116,10/12/2019,5.7,11,783.9152,-1
BEL116,10/13/2019,3.7,15,771.966,-1
BEL116,10/14/2019,5.6,10,1752.633,-1
BEL116,10/15/2019,5.4,17,1468.2898,-1
BEL116,10/15/2019,6,11,1468.2898,-1
BEL116,10/16/2019,5.5,12,1220.5747,-1
BEL116,10/17/2019,2.8,12,2008.542,-1
BEL116,10/18/2019,2.5,8,1582.4174,-1
BEL116,10/18/2019,4,9,1582.4174,-1
BEL116,10/19/2019,6.8,15,1118.5916,-1
BEL116,10/20/2019,7,9,514.00867,-1
BEL116,10/21/2019,4,11,890.67804,-1
BEL116,10/21/2019,7,10,890.67804,-1
BEL116,10/22/2019,3.9,14,686.61426,-1
BEL116,10/23/2019,4.9,8,1747.6095,-1
BEL116,10/24/2019,4.7,11,1337.1409,-1
BEL116,10/24/2019,4.6,14,1337.1409,-1
BEL116,10/24/2019,5.8,9,1337.1409,-1
BEL116,10/25/2019,9.9,11,1103.8623,-1
BEL116,10/26/2019,10.4,9,571.8528,-1
BEL116,10/27/2019,3.1,10,1682.4008,-1
BEL116,10/27/2019,2.6,11,1682.4008,-1
BEL116,10/28/2019,4.6,6,907.2607,-1
BEL116,10/29/2019,4.9,8,898.7743,-1
BEL116,10/30/2019,5.8,10,690.27216,-1
BEL116,10/30/2019,6.5,3,690.27216,-1
BEL116,10/31/2019,4.8,5,1617.4846,-1
BEL116,11/01/2019,4.8,7,1840.4235,-1
BEL116,11/02/2019,5.6,5,1403.1787,-1
BEL116,11/02/2019,9.7,9,1403.1787,-1
BEL116,11/03/2019,9.4,7,1812.5256,-1
BEL116,11/04/2019,6.8,10,1580.3689,-1
BEL116,11/05/2019,6.8,3,1008.8049,-1
BEL116,11/05/2019,7.2,15,1008.8049,-1
BEL116,11/05/2019,9.1,8,1008.8049,-1
BEL116,11/06/2019,6.3,7,1177.3623,-1
BEL116,11/07/2019,8.4,17,606.1398,-1
BEL116,11/08/2019,2.3,4,2173.1978,-1
BEL116,11/08/2019,5.1,11,2173.1978,-1
BEL116,11/09/2019,6.6,3,1319.095,-1
BEL116,11/10/2019,12.7,4,800.01013,-1
BEL116,11/11/2019,12.5,8,710.65906,-1
BEL116,11/11/2019,14.8,4,710.65906,-1
BEL116,11/12/2019,6.4,3,2003.4209,-1
BEL116,11/13/2019,5.7,4,1701.6171,-1
BEL116,11/14/2019,7,12,767.7228,-1
BEL116,11/14/2019,10,34,767.7228,-1
BEL116,11/15/2019,,,672.66534,-1
BEL116,11/16/2019,,,1190.7748,-1
BEL116,11/17/2019,3.8,17,750.0184,-1
BEL116,11/17/2019,3.7,15,750.0184,-1
BEL116,11/18/2019,,,666.2762,-1
BEL116,11/19/2019,11.4,8,1578.3691,-1
BEL116,11/20/2019,15,4,1827.5475,-1
BEL116,11/20/2019,15.4,3,1827.5475,-1
BEL116,11/21/2019,9,6,914.5278,-1
BEL116,11/22/2019,7.8,13,940.71857,-1
BEL116,11/23/2019,3.1,13,661.594,-1
BEL116,11/23/2019,4.7,4,661.594,-1
BEL116,11/24/2019,3.2,3,1321.1434,-1
BEL116,11/25/2019,6.9,9,1034.069,-1
BEL116,11/26/2019,8.8,8,485.7694,-1
BEL116,11/26/2019,9.7,20,485.7694,-1
BEL116,11/27/2019,10,13,934.3782,-1
BEL116,11/28/2019,2.5,5,1880.368,-1
BEL116,11/29/2019,3.7,5,1151.3179,-1
BEL116,11/29/2019,3.5,5,1151.3179,-1
BEL116,11/29/2019,4,5,1151.3179,-1
BEL116,11/30/2019,3.9,6,673.0068,-1
BEL116,12/01/2019,5,12,526.5432,-1
BEL116,12/02/2019,2.9,6,1030.4598,-1
BEL116,12/02/2019,3.5,8,1030.4598,-1
BEL116,12/03/2019,2.4,7,1177.0697,-1
BEL116,12/04/2019,4.2,10,1231.7924,-1
BEL116,12/05/2019,2.7,6,1751.4625,-1
BEL116,12/05/2019,4.1,10,1751.4625,-1
BEL116,12/06/2019,5.9,3,489.86633,-1
BEL116,12/07/2019,3.1,7,1276.7605,-1
BEL116,12/08/2019,6.8,4,896.043,-1
BEL116,12/08/2019,7,12,896.043,-1
BEL116,12/09/2019,4.1,8,718.4139,-1
BEL116,12/10/2019,5.2,7,796.401,-1
BEL116,12/11/2019,3.3,10,1291.0021,-1
BEL116,12/11/2019,3.3,7,1291.0021,-1
BEL116,12/11/2019,3.8,8,1291.0021,-1
BEL116,12/12/2019,7,11,950.2292,-1
BEL116,12/13/2019,8.2,5,285.46106,-1
BEL116,12/14/2019,2.3,19,1078.3055,-1
BEL116,12/14/2019,1.2,3,1078.3055,-1
BEL116,12/15/2019,4.2,10,1735.5627,-1
BEL116,12/16/2019,7.4,7,495.76782,-1
BEL116,12/17/2019,4.2,15,722.6083,-1
BEL116,12/17/2019,3.2,15,722.6083,-1
BEL116,12/18/2019,5.4,5,2103.5505,-1
BEL116,12/19/2019,5.5,8,1966.4514,-1
BEL116,12/20/2019,11.9,2,951.05835,-1
BEL116,12/20/2019,11.7,7,951.05835,-1
BEL116,12/21/2019,15.8,14,532.9324,-1
BEL116,12/22/2019,21.7,8,279.3158,-1
BEL116,12/23/2019,31.6,9,224.83704,-1
BEL116,12/23/2019,31.7,10,224.83704,-1
BEL116,12/23/2019,29.3,15,224.83704,-1
BEL116,12/24/2019,15.1,18,666.76385,-1
BEL116,12/25/2019,15.6,11,453.92102,-1
BEL116,12/26/2019,14.1,6,314.67578,-1
BEL116,12/26/2019,13.6,6,314.67578,-1
BEL116,12/27/2019,9.6,8,377.29956,-1
BEL116,12/28/2019,12.1,10,1174.875,-1
BEL116,12/29/2019,14.7,6,365.05774,-1
BEL116,12/29/2019,12.2,11,365.05774,-1
BEL116,12/30/2019,1.7,14,689.7357,-1
BEL116,12/31/2019,3.4,14,1855.1527,-1
BEL116,01/01/2020,4.2,16,1675.0935,-1
BEL116,01/02/2020,7.7,13,457.40918,-1
BEL116,01/03/2020,5,11,457.04272,-1
BEL116,01/04/2020,5.2,16,1085.1484,-1
BEL116,01/04/2020,5,19,1085.1484,-1
BEL116,01/04/2020,4.9,17,1085.1484,-1
BEL116,01/05/2020,1.8,9,1741.3641,-1
BEL116,01/06/2020,3.4,12,1875.9994,-1
BEL116,01/07/2020,4.7,18,1678.81,-1
BEL116,01/07/2020,5,12,1678.81,-1
BEL116,01/08/2020,5.2,11,2493.217,-1
BEL116,01/09/2020,4.2,15,756.5171,-1
BEL116,01/10/2020,4.7,10,775.1001,-1
BEL116,01/10/2020,4.6,17,775.1001,-1
BEL116,01/11/2020,4.2,11,1632.0123,-1
BEL116,01/12/2020,1,12,1555.4294,-1
BEL116,01/13/2020,5.2,12,460.13123,-1
BEL116,01/14/2020,5.8,8,354.86243,-1
BEL116,01/15/2020,4.9,9,571.05347,-1
BEL116,01/16/2020,3.8,15,2541.9517,-1
BEL116,01/16/2020,3.6,9,2541.9517,-1
BEL116,01/16/2020,4.7,11,2541.9517,-1
BEL116,01/17/2020,2.8,10,2135.8997,-1
BEL116,01/18/2020,3.4,14,829.174,-1
BEL116,01/19/2020,3.9,8,1784.9688,-1
BEL116,01/19/2020,3.8,11,1784.9688,-1
BEL116,01/20/2020,4.1,14,1264.2258,-1
BEL116,01/21/2020,3.6,9,1056.0437,-1
BEL116,01/22/2020,6.8,11,769.08026,-1
BEL116,01/22/2020,7,9,769.08026,-1
BEL116,01/23/2020,11.5,10,353.97253,-1
BEL116,01/24/2020,8.9,11,525.3026,-1
BEL116,01/25/2020,1.5,6,756.9882,-1
BEL116,01/25/2020,1.2,8,756.9882,-1
BEL116,01/26/2020,0.7,10,1657.6621,-1
BEL116,01/27/2020,2.3,3,1631.7506,-1
BEL116,01/28/2020,3.6,5,1691.2162,-1
BEL116,01/28/2020,3.7,7,1691.2162,-1
BEL116,01/28/2020,3.7,5,1691.2162,-1
BEL116,01/29/2020,3,9,1357.5596,-1
BEL116,01/30/2020,5.7,7,852.2065,-1
BEL116,01/31/2020,7,10,574.71765,-1
BEL116,01/31/2020,6.7,3,574.71765,-1
BEL116,02/01/2020,11,15,784.7842,-1
BEL116,02/02/2020,5,8,1361.4856,-1
BEL116,02/03/2020,5.2,7,746.8853,-1
BEL116,02/03/2020,4.6,17,746.8853,-1
BEL116,02/04/2020,7.3,4,1081.0131,-1
BEL116,02/05/2020,5.5,11,642.8728,-1
BEL116,02/06/2020,3.9,3,582.93604,-1
BEL116,02/06/2020,2.5,4,582.93604,-1
BEL116,02/07/2020,2.2,8,2061.4106,-1
BEL116,02/08/2020,4.4,4,2016.6544,-1
BEL116,02/09/2020,4.9,3,1656.6675,-1
BEL116,02/09/2020,5.3,4,1656.6675,-1
BEL116,02/10/2020,5.2,12,871.15594,-1
BEL116,02/11/2020,5,34,504.2069,-1
BEL116,02/12/2020,6.6,17,1037.4607,-1
BEL116,02/12/2020,6.5,15,1037.4607,-1
BEL116,02/13/2020,2.4,4,936.58905,-1
BEL116,02/14/2020,3,7,1985.0895,-1
BEL116,02/15/2020,3.9,5,1149.3252,-1
BEL116,02/16/2020,6.1,10,409.25037,-1
BEL116,02/17/2020,8.7,6,1108.9138,-1
BEL116,02/18/2020,7.6,4,998.8814,-1
BEL116,02/19/2020,3.8,9,1644.8372,-1
BEL116,02/20/2020,4.5,2,1428.0181,-1
BEL116,02/21/2020,4.2,4,1454.7671,-1
BEL116,02/21/2020,4.4,10,1454.7671,-1
BEL116,02/21/2020,4.2,11,1454.7671,-1
BEL116,02/22/2020,5.9,4,1038.4031,-1
BEL116,02/23/2020,6.8,4,1110.1177,-1
BEL116,02/24/2020,6.2,4,933.8147,-1
BEL116,02/24/2020,6.8,4,933.8147,-1
BEL116,02/25/2020,5.5,10,333.505,-1
BEL116,02/26/2020,4.1,6,459.8695,-1
BEL116,02/27/2020,1.5,9,2420.8218,-1
BEL116,02/27/2020,2.4,2,2420.8218,-1
BEL116,02/28/2020,4.8,4,2281.6848,-1
BEL116,02/29/2020,4.7,4,2259.6992,-1
BEL116,03/01/2020,3.8,2,1341.1752,-1
BEL116,03/01/2020,4,11,1341.1752,-1
BEL116,03/02/2020,8.4,5,1964.5696,-1
BEL116,03/03/2020,6.4,6,1359.4965,-1
BEL116,03/04/2020,2.2,12,2583.567,-1
BEL116,03/04/2020,2.5,7,2583.567,-1
BEL116,03/04/2020,0.8,4,2583.567,-1
BEL116,03/05/2020,4.8,7,1253.1284,-1
BEL116,03/06/2020,5.6,3,1642.2722,-1
BEL116,03/07/2020,6.3,4,1721.1061,-1
BEL116,03/07/2020,2,7,1721.1061,-1
BEL116,03/08/2020,5.6,8,1081.0654,-1
BEL116,03/09/2020,,,1163.1448,-1
BEL116,03/10/2020,1.8,11,1914.9452,-1
BEL116,03/11/2020,,,758.03516,-1
BEL116,03/12/2020,6,5,878.0133,-1
BEL116,03/13/2020,3.5,7,1993.779,-1
BEL116,03/13/2020,3.7,9,1993.779,-1
BEL116,03/14/2020,3,4,1450.9458,-1
BEL116,03/15/2020,4.3,2,1420.8466,-1
BEL116,03/16/2020,4,9,1621.1243,-1
BEL116,03/16/2020,4.2,3,1621.1243,-1
BEL116,03/16/2020,4,3,1621.1243,-1
BEL116,03/17/2020,4.5,4,1212.1411,-1
BEL116,03/18/2020,3.8,16,992.8092,-1
BEL116,03/19/2020,9,12,995.6359,-1
BEL116,03/19/2020,8.2,17,995.6359,-1
BEL116,03/20/2020,7.5,7,2094.389,-1
BEL116,03/21/2020,3.3,4,1395.8772,-1
BEL116,03/22/2020,4.2,8,1572.599,-1
BEL116,03/22/2020,4.2,10,1572.599,-1
BEL116,03/23/2020,1.1,11,898.3237,-1
BEL116,03/24/2020,2.6,9,1214.0779,-1
BEL116,03/25/2020,2.7,14,800.6452,-1
BEL116,03/25/2020,2,7,800.6452,-1
BEL116,03/26/2020,5.2,7,991.50055,-1
BEL116,03/27/2020,4,9,1411.7905,-1
BEL116,03/28/2020,5.5,13,484.0536,-1
BEL116,03/28/2020,5.7,12,484.0536,-1
BEL116,03/28/2020,5.2,12,484.0536,-1
BEL116,03/29/2020,5,12,584.82056,-1
BEL116,03/30/2020,2.8,21,3440.741,-1
BEL116,03/31/2020,2.3,14,1220.0454,-1
BEL116,03/31/2020,1.9,8,1220.0454,-1
BEL116,04/01/2020,3.1,9,1486.8555,-1
BEL116,04/02/2020,2.6,13,2588.121,-1
BEL116,04/03/2020,2.1,15,2067.6924,-1
BEL116,04/03/2020,0.8,11,2067.6924,-1
BEL116,04/04/2020,1.2,16,1246.1139,-1
BEL116,04/05/2020,3.5,14,1666.0376,-1
BEL116,04/06/2020,5.4,13,1847.4705,-1
BEL116,04/06/2020,3.9,8,1847.4705,-1
BEL116,04/07/2020,6.1,10,1367.4008,-1
BEL116,04/08/2020,3.7,17,1943.0552,-1
BEL116,04/09/2020,4.9,12,2782.9023,-1
BEL116,04/09/2020,5.2,10,2782.9023,-1
BEL116,04/10/2020,1.3,14,2690.5632,-1
BEL116,04/11/2020,4.8,10,2653.6067,-1
BEL116,04/12/2020,8.2,17,1938.4487,-1
BEL116,04/12/2020,7.6,17,1938.4487,-1
BEL116,04/13/2020,1.4,9,2109.9883,-1
BEL116,04/14/2020,2.9,14,1904.1094,-1
BEL116,04/15/2020,3.7,11,3058.4546,-1
BEL116,04/15/2020,4,10,3058.4546,-1
BEL116,04/16/2020,5.1,12,2939.8374,-1
BEL116,04/17/2020,7.1,6,1780.467,-1
BEL116,04/18/2020,6,14,2038.8494,-1
BEL116,04/18/2020,6.2,6,2038.8494,-1
BEL116,04/19/2020,6.1,16,1353.3196,-1
BEL116,04/20/2020,6.5,10,1726.4454,-1
BEL116,04/21/2020,5.4,6,3228.1619,-1
BEL116,04/21/2020,5.4,12,3228.1619,-1
BEL116,04/22/2020,3.3,10,2122.1326,-1
BEL116,04/23/2020,3.8,13,683.65076,-1
BEL116,04/24/2020,2.6,8,748.14166,-1
BEL116,04/24/2020,2.8,11,748.14166,-1
BEL116,04/24/2020,1.8,9,748.14166,-1
BEL116,04/25/2020,3.5,8,1314.1643,-1
BEL116,04/26/2020,1.6,12,474.2124,-1
BEL116,04/27/2020,1.8,4,1890.2375,-1
BEL116,04/27/2020,1.9,10,1890.2375,-1
BEL116,04/28/2020,4.3,17,851.0025,-1
BEL116,04/29/2020,5.6,7,1295.2673,-1
BEL116,04/30/2020,3.7,9,1383.0524,-1
BEL116,04/30/2020,2.2,4,1383.0524,-1
BEL116,05/01/2020,1.8,13,1753.2992,-1
BEL116,05/02/2020,3.2,7,1727.2306,-1
BEL116,05/03/2020,6.9,7,1421.7888,-1
BEL116,05/03/2020,5.3,7,1421.7888,-1
BEL116,05/04/2020,2.7,3,2400.7207,-1
BEL116,05/05/2020,2.5,5,1115.9282,-1
BEL116,05/06/2020,2,4,1331.7528,-1
BEL116,05/06/2020,1.7,17,1331.7528,-1
BEL116,05/07/2020,2.7,5,2917.1714,-1
BEL116,05/08/2020,4.8,3,2228.4482,-1
BEL116,05/09/2020,1.9,9,2475.2097,-1
BEL116,05/09/2020,2.7,6,2475.2097,-1
BEL116,05/10/2020,3.1,3,1903.9524,-1
BEL116,05/11/2020,2.2,4,2036.1273,-1
BEL116,05/12/2020,2.7,4,2417.5762,-1
BEL116,05/12/2020,2.8,7,2417.5762,-1
BEL116,05/13/2020,3.9,5,2803.056,-1
BEL116,05/14/2020,,,1050.2333,0
BEL116,05/15/2020,9.3,10,1924.9957,-1
BEL116,05/15/2020,8.9,6,1924.9957,-1
BEL116,05/16/2020,,,1881.077,0
BEL116,05/17/2020,,,988.9879,0
BEL116,05/18/2020,5,4,928.7894,-1
BEL116,05/19/2020,5.5,9,1705.4021,-1
BEL116,05/20/2020,5.8,2,1334.1084,-1
BEL116,05/21/2020,7.3,4,1094.8849,-1
BEL116,05/21/2020,7.4,10,1094.8849,-1
BEL116,05/22/2020,4.5,11,464.37122,-1
BEL116,05/23/2020,4.1,4,1742.2017,-1
BEL116,05/24/2020,5,4,729.24457,-1
BEL116,05/24/2020,6.1,4,729.24457,-1
BEL116,05/25/2020,5.7,4,1072.6377,-1
BEL116,05/26/2020,5.6,10,1059.6558,-1
BEL116,05/27/2020,3,6,1143.9858,-1
BEL116,05/27/2020,1.7,9,1143.9858,-1
BEL116,05/28/2020,3.5,2,764.3691,-1
BEL116,05/29/2020,5.6,4,1323.9531,-1
BEL116,05/30/2020,3.5,4,2726.2637,-1
BEL116,05/30/2020,3.4,2,2726.2637,-1
BEL116,05/30/2020,4,11,2726.2637,-1
BEL116,05/31/2020,2.4,5,2759.4512,-1
BEL116,06/01/2020,5.1,6,2756.6245,-1
BEL116,06/02/2020,6.2,12,1042.2766,-1
BEL116,06/02/2020,6.4,7,1042.2766,-1
BEL116,06/03/2020,10.8,4,2276.8164,-1
BEL116,06/04/2020,9.6,7,2260.118,-1
BEL116,06/05/2020,5.9,3,1794.7576,-1
BEL116,06/05/2020,5.3,4,1794.7576,-1
BEL116,06/06/2020,7.8,7,2156.6814,-1
BEL116,06/07/2020,5.7,8,2388.3145,-1
BEL116,06/08/2020,5.3,11,1844.9055,-1
BEL116,06/08/2020,4.7,5,1844.9055,-1
BEL116,06/08/2020,4.7,7,1844.9055,-1
BEL116,06/09/2020,12.2,9,2009.3259,-1
BEL116,06/10/2020,11.2,4,1487.3267,-1
BEL116,06/11/2020,6.6,2,1765.0248,-1
BEL116,06/11/2020,7.1,9,1765.0248,-1
BEL116,06/12/2020,6,3,3091.8516,-1
BEL116,06/13/2020,4.2,3,2551.6357,-1
BEL116,06/14/2020,4.2,4,1912.1184,-1
BEL116,06/14/2020,4.3,16,1912.1184,-1
BEL116,06/15/2020,4.9,12,1885.9452,-1
BEL116,06/16/2020,4.5,17,1658.395,-1
BEL116,06/17/2020,3.9,7,982.7063,-1
BEL116,06/17/2020,3.1,4,982.7063,-1
BEL116,06/18/2020,2.3,8,1354.7329,-1
BEL116,06/19/2020,5.1,10,1631.6982,-1
BEL116,06/20/2020,4.5,11,641.7212,-1
BEL116,06/20/2020,4.6,9,641.7212,-1
BEL116,06/20/2020,4.9,14,641.7212,-1
BEL116,06/21/2020,3.6,7,1397.3953,-1
BEL116,06/22/2020,6.2,7,1435.2418,-1
BEL116,06/23/2020,7.5,9,1402.8917,-1
BEL116,06/23/2020,7.1,13,1402.8917,-1
BEL116,06/24/2020,4.9,12,2723.8032,-1
BEL116,06/25/2020,7.2,12,1997.862,-1
BEL116,06/26/2020,6.1,12,2367.2712,-1
BEL116,06/26/2020,6.3,21,2367.2712,-1
BEL116,06/27/2020,8.1,14,1788.2666,-1
BEL116,06/28/2020,8.2,8,1435.5035,-1
BEL116,06/29/2020,7.5,9,2359.1052,-1
BEL116,06/29/2020,7.3,13,2359.1052,-1
BEL116,06/30/2020,6.6,15,2440.504,-1
BEL116,07/01/2020,6.1,11,1597.1495,-1
BEL116,07/02/2020,7.4,16,2046.7013,-1
BEL116,07/02/2020,7.2,14,2046.7013,-1
BEL116,07/02/2020,6.4,13,2046.7013,-1
BEL116,07/03/2020,11.4,8,2360.5186,-1
BEL116,07/04/2020,13,10,1955.409,-1
BEL116,07/05/2020,16.3,17,1546.5305,-1
BEL116,07/05/2020,19,12,1546.5305,-1
BEL116,07/06/2020,11.6,10,2111.6633,-1
BEL116,07/07/2020,8.5,14,1165.448,-1
BEL116,07/08/2020,8.7,10,1613.4293,-1
BEL116,07/08/2020,8.6,17,1613.4293,-1
BEL116,07/09/2020,5.6,17,1484.1334,-1
BEL116,07/10/2020,3.9,9,1288.5146,-1
BEL116,07/11/2020,4.4,14,2391.9788,-1
BEL116,07/11/2020,5.5,11,2391.9788,-1
BEL116,07/12/2020,6.7,10,2083.1345,-1
BEL116,07/13/2020,7.7,12,2219.6018,-1
BEL116,07/14/2020,5.4,6,2523.0544,-1
BEL116,07/14/2020,6.1,14,2523.0544,-1
BEL116,07/15/2020,8.2,6,2165.3184,-1
BEL116,07/16/2020,6.9,16,1529.4656,-1
BEL116,07/17/2020,8.2,10,2455.5273,-1
BEL116,07/17/2020,7.8,6,2455.5273,-1
BEL116,07/18/2020,8.5,12,2853.832,-1
BEL116,07/19/2020,13,10,2556.347,-1
BEL116,07/20/2020,9.9,13,2517.1917,-1
BEL116,07/20/2020,9.2,8,2517.1917,-1
